,id,date,price,bathrooms,sqft_lot,level
3665,2201500490,2015-04-06,435000.0,1.0,10080,low_standard
7323,2202500290,2014-05-02,435000.0,1.0,8800,low_standard
16861,5592900285,2014-11-04,435000.0,2.0,9663,low_standard
1095,7202290160,2015-01-14,435000.0,2.5,3987,low_standard
6919,6392001950,2014-09-08,435000.0,2.5,3000,low_standard
7660,6675500035,2014-06-13,435000.0,1.75,8173,low_standard
18147,3831250150,2015-03-26,435000.0,2.75,6197,low_standard
7873,106000015,2014-06-19,435000.0,1.75,8065,low_standard
4153,808300090,2015-01-16,435000.0,2.5,9065,low_standard
17100,9297300500,2014-10-23,435000.0,1.0,4000,low_standard
8023,2138000120,2014-06-26,435000.0,2.75,8751,low_standard
18580,2619950740,2015-01-09,435000.0,2.5,5100,low_standard
21338,525049174,2015-04-02,435000.0,1.5,1231,low_standard
11900,2061800045,2015-01-22,435000.0,2.5,11970,low_standard
4602,7853230590,2014-10-29,435000.0,2.5,6578,low_standard
13381,3488300085,2014-09-19,435000.0,1.0,5600,low_standard
11756,3448700070,2014-07-23,435000.0,2.5,5350,low_standard
14511,8122101115,2015-04-21,435000.0,2.5,6500,low_standard
14277,5651010150,2015-05-10,435000.0,2.5,5790,low_standard
12003,7853230270,2014-08-04,435000.0,2.5,6082,low_standard
909,7625701891,2014-08-06,435000.0,1.0,4800,low_standard
9829,425079046,2014-07-29,435000.0,2.5,147823,low_standard
19857,662440030,2015-03-26,435000.0,2.5,4699,low_standard
9031,7579200767,2014-11-05,435000.0,2.0,1170,low_standard
4662,3876312490,2015-04-14,435000.0,2.25,8400,low_standard
4362,1221079058,2014-08-27,435000.0,1.0,88327,low_standard
6933,7937600380,2015-02-17,435000.0,2.0,50112,low_standard
9551,2832100910,2014-07-08,435000.0,2.75,9640,low_standard
6277,7504001440,2014-09-15,435000.0,1.75,12142,low_standard
14506,826059152,2014-11-17,435000.0,1.0,65340,low_standard
6209,1558500050,2014-11-13,435000.0,2.5,7074,low_standard
4258,1524079156,2014-06-10,435000.0,2.25,15247,low_standard
950,3812400070,2015-05-06,435000.0,1.0,6750,low_standard
1727,5088500310,2015-03-12,435000.0,2.0,16677,low_standard
13310,3131201563,2014-06-25,435000.0,1.0,3036,low_standard
5895,3790600080,2015-04-08,434975.0,2.25,9960,low_standard
13490,6817800220,2014-08-29,434900.0,2.0,11067,low_standard
20057,126039256,2014-09-04,434900.0,2.0,5040,low_standard
1561,9477000060,2015-03-31,434500.0,1.75,7965,low_standard
8706,3876312370,2014-09-15,434500.0,1.75,7210,low_standard
16131,3876300080,2014-12-24,434400.0,1.75,7875,low_standard
11653,3818700016,2014-10-07,434000.0,1.75,8301,low_standard
3517,1737300110,2014-08-26,434000.0,3.0,8171,low_standard
19163,3764390100,2014-07-22,434000.0,2.75,3200,low_standard
5555,3574801310,2014-12-16,434000.0,2.25,9353,low_standard
12471,8944550140,2014-05-19,433500.0,2.5,3360,low_standard
1384,6392003490,2014-07-23,433500.0,1.0,6000,low_standard
3940,263000291,2014-09-04,433500.0,1.75,9450,low_standard
10726,1657300270,2015-03-12,433495.0,2.25,10925,low_standard
12821,723099044,2014-08-07,433200.0,2.5,16200,low_standard
21180,3862700020,2015-04-23,433190.0,2.5,2787,low_standard
16682,3332000715,2014-07-01,433000.0,1.5,5053,low_standard
8252,7972600910,2015-05-07,433000.0,2.0,4760,low_standard
21476,4092302096,2015-03-25,433000.0,2.5,1062,low_standard
8771,4246000180,2014-05-23,433000.0,1.75,9600,low_standard
14159,1105000571,2014-06-10,433000.0,1.75,7189,low_standard
10399,4415600030,2015-03-16,433000.0,2.75,7200,low_standard
10570,8029550160,2014-05-16,433000.0,2.5,7568,low_standard
5417,4140090420,2015-03-18,433000.0,1.75,8565,low_standard
6997,4027700797,2014-08-07,433000.0,2.0,7200,low_standard
10751,2568800160,2014-10-15,433000.0,1.0,7000,low_standard
1514,7787110060,2014-10-13,432900.0,2.5,9226,low_standard
20464,9578501030,2014-07-29,432500.0,2.5,5033,low_standard
9289,6046401030,2014-05-28,432500.0,1.75,5100,low_standard
10233,6139800390,2014-10-06,432500.0,2.5,10800,low_standard
14987,9187200095,2014-12-02,432500.0,2.0,5500,low_standard
12022,7852130640,2014-06-02,432500.0,2.5,6396,low_standard
12272,3644100030,2015-02-09,432500.0,1.75,1856,low_standard
5524,2231000020,2014-08-12,432500.0,2.5,7120,low_standard
2480,2634500070,2015-01-16,432500.0,2.0,8145,low_standard
4319,565300110,2014-12-16,432500.0,2.5,6435,low_standard
19901,9306500200,2015-04-01,432500.0,3.0,6000,low_standard
13526,1787600209,2014-09-09,432500.0,2.5,8867,low_standard
10814,8562600260,2014-11-20,432500.0,1.75,7350,low_standard
3591,3904901570,2015-03-20,432250.0,2.25,6232,low_standard
7968,7525100530,2015-04-11,432100.0,2.25,2240,low_standard
18502,9527000490,2014-07-30,432100.0,1.75,7350,low_standard
3971,6744700423,2014-06-06,432000.0,1.75,6250,low_standard
13454,6791100410,2014-09-19,432000.0,2.5,15000,low_standard
7983,2473372170,2014-08-06,432000.0,3.25,13059,low_standard
11892,9269200340,2015-04-23,432000.0,1.75,5160,low_standard
12808,7852150220,2014-06-03,432000.0,2.5,4036,low_standard
1924,1726069179,2014-12-23,432000.0,1.75,51763,low_standard
12273,3220079017,2015-02-13,432000.0,2.75,329903,low_standard
11860,1839920160,2014-07-14,432000.0,2.0,7080,low_standard
9678,7821200375,2015-01-26,432000.0,1.0,3235,low_standard
6747,3981200660,2014-07-15,432000.0,2.0,13673,low_standard
18781,8807810110,2014-05-22,432000.0,2.75,14925,low_standard
1320,1775800510,2015-03-24,432000.0,1.0,12528,low_standard
5146,2780700050,2014-11-06,432000.0,2.5,9812,low_standard
6575,4318200440,2014-05-22,432000.0,2.25,1578,low_standard
3863,5101406489,2015-05-01,432000.0,2.0,6380,low_standard
12526,4038500330,2015-04-07,432000.0,1.75,8134,low_standard
8565,6204410330,2014-10-20,432000.0,1.75,8400,low_standard
8289,2026049097,2014-11-25,431750.0,2.0,10052,low_standard
895,643500030,2014-11-14,431650.0,2.5,7700,low_standard
3922,8682280490,2014-08-01,431500.0,2.0,4866,low_standard
15909,5637500094,2014-05-22,431500.0,3.5,1612,low_standard
19475,3755100540,2014-07-25,431200.0,1.75,10609,low_standard
9005,5160700035,2015-04-22,431000.0,1.5,4000,low_standard
11234,8651720060,2015-02-02,431000.0,2.25,8831,low_standard
17502,3521069150,2014-10-17,431000.0,2.5,71002,low_standard
15190,7744500020,2014-08-26,431000.0,2.0,12530,low_standard
21096,2781230080,2015-04-08,431000.0,2.5,6000,low_standard
17084,8576400050,2014-05-09,431000.0,2.25,10500,low_standard
15923,8029550020,2014-07-01,431000.0,2.5,6087,low_standard
9845,5469501200,2014-08-20,431000.0,2.25,14950,low_standard
3159,6116500028,2015-05-03,431000.0,1.75,9000,low_standard
15518,1250200595,2014-07-24,431000.0,2.5,3600,low_standard
12582,7625703405,2014-09-10,431000.0,1.0,6500,low_standard
7479,5634500415,2014-07-15,431000.0,2.5,12677,low_standard
13679,3204800040,2014-11-03,431000.0,1.75,12865,low_standard
16475,4427100130,2015-03-04,431000.0,1.0,6240,low_standard
824,726049190,2015-02-18,431000.0,1.0,7200,low_standard
14870,7525211520,2015-03-18,431000.0,2.5,2752,low_standard
20199,7237450190,2014-08-06,430760.0,2.75,4685,low_standard
19972,9578500690,2015-03-27,430236.0,3.25,5166,low_standard
20668,9834201370,2015-04-17,430100.0,2.25,1078,low_standard
6990,6791100280,2014-10-10,430000.0,1.75,15225,low_standard
7781,8029900110,2014-11-14,430000.0,2.5,9460,low_standard
19066,2201501015,2014-05-02,430000.0,1.5,10000,low_standard
19140,3816700150,2014-11-14,430000.0,2.0,12480,low_standard
14518,7925100271,2014-05-20,430000.0,1.75,4500,low_standard
19175,6381501965,2014-06-12,430000.0,1.75,6000,low_standard
14459,3797000035,2014-05-21,430000.0,1.0,3000,low_standard
6741,8132700190,2014-06-02,430000.0,1.0,4802,low_standard
14391,65000085,2014-07-08,430000.0,2.0,6039,low_standard
16652,9804500420,2015-04-24,430000.0,2.75,50123,low_standard
7159,7201600190,2015-02-20,430000.0,1.75,7650,low_standard
6693,4046501300,2014-09-16,430000.0,2.75,12860,low_standard
7041,9414610010,2014-06-17,430000.0,2.0,9000,low_standard
7607,3869900120,2015-02-26,430000.0,2.5,1310,low_standard
18900,6386200100,2014-07-18,430000.0,2.5,7508,low_standard
9685,4307351180,2014-09-15,430000.0,3.0,8432,low_standard
13845,1704900180,2014-10-30,430000.0,1.0,5225,low_standard
18239,7625701386,2014-05-16,430000.0,1.75,4333,low_standard
2347,476000335,2014-12-17,430000.0,1.5,1194,low_standard
20783,2619950070,2014-08-26,430000.0,2.5,7200,low_standard
2796,1454100267,2015-04-17,430000.0,1.0,9207,low_standard
2905,2202500110,2014-08-05,430000.0,1.5,9708,low_standard
18312,324059076,2015-03-11,430000.0,1.5,6534,low_standard
2976,9136103130,2014-12-01,430000.0,1.5,4013,low_standard
3008,9297800165,2014-12-11,430000.0,2.25,4840,low_standard
3043,7595700025,2014-07-25,430000.0,1.0,4920,low_standard
9379,1624079057,2014-07-17,430000.0,1.0,37075,low_standard
16997,3342101795,2014-11-11,430000.0,2.75,5400,low_standard
9646,2028701165,2014-06-27,430000.0,1.0,2570,low_standard
6346,9828200460,2015-01-06,430000.0,1.0,4800,low_standard
3306,6893300110,2014-11-13,430000.0,2.5,7770,low_standard
20538,2722069077,2015-04-09,430000.0,2.5,39553,low_standard
3383,8807900236,2014-12-19,430000.0,1.0,1362,low_standard
3536,321079066,2015-04-23,430000.0,1.5,349351,low_standard
9413,3034200410,2015-03-30,430000.0,1.0,12521,low_standard
3682,7228500375,2015-02-10,430000.0,2.0,4740,low_standard
10062,3303860160,2015-02-24,430000.0,2.5,12806,low_standard
1994,993002325,2014-06-23,430000.0,1.5,4625,low_standard
1986,8822901200,2014-07-23,430000.0,3.0,8800,low_standard
15590,5361700020,2015-03-17,430000.0,1.5,7316,low_standard
59,8079040320,2015-02-23,430000.0,3.0,9976,low_standard
93,6021501535,2014-07-25,430000.0,1.5,5000,low_standard
129,7853210060,2015-04-06,430000.0,2.5,4310,low_standard
17859,4058800215,2014-05-28,430000.0,3.75,7140,low_standard
147,3224079105,2014-08-06,430000.0,2.5,60984,low_standard
17898,2917200475,2015-03-23,430000.0,1.0,7114,low_standard
13138,7229900145,2014-12-16,430000.0,2.5,16020,low_standard
10897,1139000400,2014-08-26,430000.0,1.5,5034,low_standard
644,7852180340,2014-09-30,430000.0,2.5,6699,low_standard
17975,2125410210,2014-12-06,430000.0,2.25,6527,low_standard
17981,952000925,2014-09-22,430000.0,1.75,4025,low_standard
836,8682262400,2014-07-18,430000.0,1.75,4003,low_standard
21339,5393600562,2014-05-22,430000.0,2.5,1588,low_standard
10586,3578400270,2014-06-23,430000.0,1.75,12731,low_standard
1094,9477201040,2014-11-18,430000.0,1.75,7300,low_standard
1333,7841300505,2014-10-27,430000.0,3.75,4800,low_standard
12931,7504200120,2014-06-13,430000.0,2.0,5040,low_standard
13259,993002247,2014-07-16,430000.0,2.25,1469,low_standard
12859,8946410040,2014-09-23,430000.0,2.75,5249,low_standard
3774,9259900025,2014-07-14,430000.0,2.5,7320,low_standard
20594,7410200431,2014-08-06,430000.0,3.25,1444,low_standard
3809,9284802215,2014-12-05,430000.0,3.0,5750,low_standard
6305,1423069102,2015-03-31,430000.0,2.5,35438,low_standard
14900,1770000460,2014-12-03,430000.0,2.25,19965,low_standard
18709,7568700740,2014-05-21,430000.0,2.75,11160,low_standard
5064,1934800078,2014-09-30,430000.0,2.25,1516,low_standard
19129,5014000120,2014-06-17,430000.0,1.0,7200,low_standard
8639,259000100,2014-10-07,430000.0,1.75,7900,low_standard
5005,1561930020,2014-05-22,430000.0,3.0,8936,low_standard
19910,7853360990,2015-01-02,430000.0,2.5,4949,low_standard
4834,3226049478,2014-07-25,430000.0,1.0,9000,low_standard
19875,6056100370,2014-11-24,430000.0,2.25,2750,low_standard
18641,2473370750,2015-02-24,430000.0,1.75,10428,low_standard
5672,3914000095,2014-07-18,430000.0,2.5,42733,low_standard
12034,792500260,2014-07-15,430000.0,2.0,213008,low_standard
16681,1155620190,2014-06-03,430000.0,2.25,7203,low_standard
4704,4037200735,2015-04-14,430000.0,1.75,9120,low_standard
5305,1155640050,2014-08-26,430000.0,1.75,7724,low_standard
15070,7418000130,2014-12-11,430000.0,3.25,10441,low_standard
4022,9393700110,2014-06-03,430000.0,2.0,5120,low_standard
12332,5430300171,2014-07-03,430000.0,1.5,5080,low_standard
9017,3739500096,2015-05-05,430000.0,2.0,6000,low_standard
17333,3630000130,2014-10-28,430000.0,2.25,1703,low_standard
4313,5249803885,2014-12-15,430000.0,1.0,4800,low_standard
6332,6117502745,2015-02-24,430000.0,1.75,14874,low_standard
15059,8848400020,2015-03-27,430000.0,1.75,8100,low_standard
4287,8902000068,2014-05-15,430000.0,2.0,7066,low_standard
4534,7891600245,2015-04-22,430000.0,2.0,7500,low_standard
12428,3624039074,2015-05-04,430000.0,1.0,5200,low_standard
4148,9358002305,2015-03-13,430000.0,1.0,6426,low_standard
15116,3876001330,2015-04-24,430000.0,1.5,7200,low_standard
11525,4077800247,2014-06-10,429950.0,1.5,9480,low_standard
11810,3299200075,2015-02-04,429950.0,1.75,10230,low_standard
795,6145601000,2014-07-11,429950.0,1.0,7216,low_standard
16630,4017600010,2015-04-17,429950.0,2.25,10160,low_standard
14235,9527000040,2014-10-02,429950.0,1.75,9758,low_standard
19391,1326039061,2014-10-20,429950.0,1.75,9750,low_standard
11914,3295900520,2014-11-07,429950.0,2.5,4524,low_standard
9922,1094000030,2014-12-15,429950.0,2.25,10875,low_standard
770,5104450990,2014-06-19,429900.0,2.5,8625,low_standard
21250,1776460190,2014-06-26,429900.0,2.5,5353,low_standard
11489,3345100251,2015-02-17,429900.0,1.5,17918,low_standard
15052,1565930130,2014-11-04,429900.0,3.25,4675,low_standard
20185,1112630130,2015-02-20,429900.0,3.25,5929,low_standard
20021,9834201366,2014-12-16,429900.0,2.0,1286,low_standard
20044,9578501110,2014-10-03,429900.0,3.5,5005,low_standard
17160,7212651100,2014-08-22,429900.0,3.25,8897,low_standard
1958,4123810140,2015-02-27,429800.0,2.0,7000,low_standard
3829,8550001515,2014-10-01,429592.0,2.75,10946,low_standard
2282,2558600060,2015-01-23,429500.0,2.75,7272,low_standard
8724,3876000970,2014-08-06,429300.0,2.25,15949,low_standard
1708,9510930350,2014-12-12,429000.0,2.5,9301,low_standard
12910,2767800065,2015-01-29,429000.0,1.0,5000,low_standard
2059,4073800140,2014-08-11,429000.0,3.25,3600,low_standard
1014,342000570,2014-09-09,429000.0,1.0,3600,low_standard
12755,9269200540,2014-08-19,429000.0,1.75,5043,low_standard
5884,8682260480,2014-05-28,429000.0,1.75,6315,low_standard
2318,2128000160,2014-12-04,429000.0,1.75,7700,low_standard
4785,5104650020,2015-05-05,429000.0,2.5,8820,low_standard
19653,3448740070,2014-06-16,429000.0,2.5,4500,low_standard
12308,7550801170,2014-12-11,429000.0,1.0,3333,low_standard
13237,4013200145,2014-11-07,429000.0,1.0,37950,low_standard
12184,5561400140,2014-05-21,429000.0,2.5,49928,low_standard
20575,7203140180,2014-08-21,429000.0,2.5,4593,low_standard
21604,9834201367,2015-01-26,429000.0,2.0,1126,low_standard
10806,7715801090,2014-07-25,429000.0,2.5,9240,low_standard
10370,8079040140,2014-10-06,429000.0,2.5,11122,low_standard
9361,4310701575,2014-06-10,429000.0,3.25,1246,low_standard
14264,4363700365,2014-08-01,429000.0,2.5,7920,low_standard
9104,622069123,2014-08-19,429000.0,2.0,52826,low_standard
16691,323089173,2014-05-19,429000.0,2.5,15124,low_standard
19107,3732800495,2014-10-28,429000.0,2.5,8120,low_standard
17587,2695600410,2014-11-06,428950.0,1.0,4441,low_standard
7247,5416500950,2015-03-09,428900.0,2.5,5056,low_standard
20075,1085623640,2014-09-24,428900.0,2.5,5553,low_standard
842,9429500045,2014-05-09,428750.0,1.0,30736,low_standard
8951,6430500008,2015-03-02,428750.0,1.0,4080,low_standard
5542,9406540050,2014-09-05,428400.0,2.5,6000,low_standard
6915,3579000010,2014-08-14,428040.0,2.5,9266,low_standard
3313,2587920110,2015-02-17,428000.0,2.5,32660,low_standard
17486,6046401300,2014-06-09,428000.0,2.0,2550,low_standard
17909,1535204365,2014-11-24,428000.0,1.75,44550,low_standard
10712,9828202030,2015-02-18,428000.0,2.0,7200,low_standard
10164,8682230400,2014-05-07,428000.0,2.0,3900,low_standard
13905,7214810150,2014-10-02,428000.0,1.75,9350,low_standard
14276,1442700360,2015-03-20,428000.0,2.25,15000,low_standard
12919,820079043,2014-08-19,428000.0,1.75,507038,low_standard
1305,8682230550,2014-09-16,428000.0,2.0,4225,low_standard
6832,3333002302,2015-02-13,428000.0,2.5,5602,low_standard
17928,7853210180,2014-10-02,428000.0,2.5,3466,low_standard
20869,6130500120,2015-04-17,428000.0,2.5,2201,low_standard
4850,6705120280,2015-03-31,428000.0,2.5,1960,low_standard
19877,1442880340,2014-06-03,427874.0,3.0,5002,low_standard
11208,2125400160,2014-11-14,427800.0,1.75,13241,low_standard
8713,6021503885,2014-07-08,427550.0,1.0,4000,low_standard
6096,4136930190,2014-10-28,427500.0,2.5,8726,low_standard
15906,9558020460,2014-06-04,427500.0,2.5,5091,low_standard
14174,9828201020,2014-10-31,427500.0,1.0,4200,low_standard
3208,2594200375,2015-03-30,427500.0,1.75,7200,low_standard
13619,253600180,2015-02-03,427500.0,2.5,6294,low_standard
3072,6381500690,2014-07-16,427500.0,1.0,7085,low_standard
17921,1776230180,2014-10-08,427500.0,2.5,3249,low_standard
18581,9412200330,2015-04-10,427500.0,1.75,16200,low_standard
9062,122069107,2014-12-04,427500.0,1.5,43186,low_standard
17311,8807900233,2014-06-30,427500.0,2.0,934,low_standard
979,3205200640,2015-03-30,427200.0,1.0,8400,low_standard
21199,6824100007,2015-03-26,427005.0,3.0,1200,low_standard
16942,5015001680,2014-06-11,427000.0,1.0,4736,low_standard
12108,8024201525,2015-03-17,427000.0,1.75,5111,low_standard
20858,5288200072,2014-10-01,427000.0,1.5,725,low_standard
10971,2623089135,2014-06-16,427000.0,2.5,65340,low_standard
20327,9511120050,2014-06-27,427000.0,2.5,9391,low_standard
17746,8563000110,2015-04-24,427000.0,1.75,9750,low_standard
11212,2723069129,2015-05-06,427000.0,2.5,108464,low_standard
10906,7617500075,2014-07-21,427000.0,1.75,7111,low_standard
16422,3083000048,2014-05-30,427000.0,2.75,4000,low_standard
13690,1787600146,2014-08-21,427000.0,2.5,14000,low_standard
18076,3715500110,2014-12-01,427000.0,1.75,8610,low_standard
20953,9578500180,2015-01-21,427000.0,2.5,5653,low_standard
17801,1931300850,2014-05-27,427000.0,1.0,3780,low_standard
16114,8645900080,2014-08-27,427000.0,2.0,128066,low_standard
11050,4039300810,2014-11-17,427000.0,1.0,5252,low_standard
2975,7276100165,2014-09-16,427000.0,2.5,3218,low_standard
10271,1091310140,2014-11-03,426950.0,2.75,5589,low_standard
632,3204800370,2014-12-12,426700.0,1.75,7700,low_standard
6331,5416500660,2015-04-30,426500.0,2.5,4640,low_standard
15198,1422069069,2015-02-05,426500.0,2.75,88426,low_standard
5495,1310440280,2014-07-10,426500.0,2.5,6515,low_standard
8752,3336001515,2015-05-11,426250.0,1.0,6000,low_standard
14126,9284800085,2015-04-20,426000.0,2.5,5750,low_standard
15014,2558650130,2014-09-16,426000.0,2.25,7700,low_standard
3150,7972601030,2015-04-20,426000.0,1.5,7200,low_standard
2230,6816300060,2015-04-13,426000.0,2.5,2657,low_standard
15800,751000080,2014-11-17,426000.0,1.0,7680,low_standard
9100,7202000220,2015-05-01,426000.0,1.5,5850,low_standard
8961,5104520150,2014-05-20,426000.0,2.5,8494,low_standard
10249,1826049094,2014-07-16,426000.0,1.0,11472,low_standard
6848,3226059071,2014-08-19,426000.0,1.0,9147,low_standard
3309,2877101340,2015-03-18,426000.0,1.0,2500,low_standard
20790,3845101070,2015-04-28,425996.0,2.5,5000,low_standard
10045,7853340960,2015-02-27,425590.0,2.75,3088,low_standard
6484,9477001410,2015-02-25,425500.0,1.75,10630,low_standard
17361,7525211410,2014-07-15,425500.0,2.5,2752,low_standard
17825,2220069003,2015-02-23,425000.0,2.75,542322,low_standard
11113,6163901433,2014-11-26,425000.0,2.25,8384,low_standard
21077,7852130430,2014-08-06,425000.0,2.5,5021,low_standard
11224,3468800310,2015-01-13,425000.0,1.0,4000,low_standard
